"ACT","SAT","Grad","GradGPA","HSGPA","Cohort"
NA,1240,TRUE,3.699,4,2004
24,NA,FALSE,NA,3.285,2004
24,NA,TRUE,3.455,3.773,2004
26,NA,FALSE,NA,3.358,2004
28,NA,TRUE,3.661,3.933,2004
26,NA,TRUE,3.362,3.86,2004
NA,1310,FALSE,NA,2.389,2004
27,1100,TRUE,3.27,3.593,2004
28,NA,TRUE,2.877,3.482,2004
NA,1010,TRUE,3.005,2.526,2004
30,NA,TRUE,3.909,3.87,2004
30,NA,FALSE,NA,3.527,2004
26,NA,TRUE,3.194,3.775,2004
24,NA,TRUE,3.644,4,2004
27,NA,FALSE,NA,3.574,2004
26,NA,TRUE,3.034,3.357,2004
27,NA,TRUE,3.062,3.611,2004
NA,1360,TRUE,3.955,4.11,2004
NA,1210,TRUE,3.851,3.86,2004
25,NA,FALSE,NA,3.383,2004
NA,910,FALSE,NA,3.392,2004
22,NA,TRUE,3.534,3.638,2004
22,NA,TRUE,2.089,3.035,2004
24,NA,TRUE,2.807,3.372,2004
25,NA,TRUE,3.058,2.937,2004
30,NA,TRUE,3.679,3.89,2004
29,1360,TRUE,3.929,4.358,2004
26,NA,TRUE,3.419,3.884,2004
17,900,TRUE,2.8,3.468,2004
NA,1400,TRUE,3.782,3.93,2004
NA,NA,FALSE,NA,NA,2004
26,1120,FALSE,NA,3.125,2004
NA,890,FALSE,NA,3.45,2004
NA,1340,TRUE,3.9,4.154,2004
31,NA,TRUE,3.692,4.08,2004
21,920,FALSE,NA,3.827,2004
28,NA,TRUE,3.534,3.925,2004
27,NA,TRUE,2.673,3.678,2004
27,NA,FALSE,NA,2.88,2004
NA,1040,FALSE,NA,3.538,2004
28,NA,TRUE,2.458,3.328,2004
25,NA,TRUE,2.59,3.281,2004
26,NA,TRUE,3.734,3.771,2004
20,NA,TRUE,3.622,3.502,2004
29,NA,TRUE,3.408,3.763,2004
23,1060,TRUE,3.118,3.704,2004
NA,1110,FALSE,NA,3.941,2004
NA,1050,TRUE,2.942,2.962,2004
29,NA,TRUE,3.861,3.994,2004
20,NA,TRUE,3.379,3.5,2004
NA,1070,FALSE,NA,3.044,2004
29,NA,TRUE,3.513,3.951,2004
23,NA,FALSE,NA,3.653,2004
NA,1170,TRUE,3.502,3.893,2004
26,1110,TRUE,3.308,3.763,2004
25,1080,TRUE,3.826,3.852,2004
NA,1110,FALSE,NA,3.429,2004
31,NA,TRUE,3.766,3.97,2004
NA,1400,TRUE,2.766,3.952,2004
30,1230,FALSE,NA,4,2004
26,NA,TRUE,3.453,3.746,2004
24,NA,FALSE,NA,3.759,2004
28,1160,TRUE,3.329,3.9,2004
34,NA,TRUE,3.783,3.994,2004
29,NA,TRUE,3.872,3.941,2004
NA,1360,TRUE,3.561,4.269,2004
32,NA,TRUE,3.714,4,2004
28,NA,TRUE,3.63,3.94,2004
NA,940,FALSE,NA,2.63,2004
NA,1210,TRUE,3.795,3.466,2004
NA,1050,FALSE,NA,2.77,2004
25,1260,FALSE,NA,3.511,2004
NA,1110,TRUE,3.349,2.964,2004
28,1340,TRUE,3.496,3.581,2004
29,NA,TRUE,3.273,3.89,2004
25,NA,TRUE,2.918,3.314,2004
26,NA,TRUE,3.651,4,2004
26,1210,FALSE,NA,3.906,2004
19,NA,TRUE,2.788,2.94,2004
NA,1150,FALSE,NA,1.4,2004
24,NA,TRUE,3.239,3.64,2004
32,NA,TRUE,3.965,4.055,2004
21,NA,TRUE,2.993,3.623,2004
21,NA,TRUE,3.109,3.755,2004
26,1200,TRUE,3.801,4.455,2004
29,1320,TRUE,3.514,3.857,2004
21,NA,TRUE,2.403,3.33,2004
29,NA,FALSE,NA,4,2004
29,1290,TRUE,3.672,3.87,2004
27,NA,TRUE,3.285,3.337,2004
20,890,TRUE,3.005,3.47,2004
26,NA,TRUE,3.696,3.987,2004
21,NA,TRUE,3.154,3.319,2004
22,NA,TRUE,2.916,3.48,2004
22,NA,TRUE,3.378,3.227,2004
NA,1320,TRUE,3.403,3.502,2004
35,NA,TRUE,3.965,3.936,2004
30,NA,TRUE,3.531,3.609,2004
34,NA,FALSE,NA,3.952,2004
31,1460,FALSE,NA,4,2004
26,NA,TRUE,3.006,3.976,2004
29,1330,TRUE,3.899,4,2004
NA,880,TRUE,3.366,3.82,2004
26,NA,TRUE,2.636,3.465,2004
30,NA,TRUE,3.825,3.881,2004
29,NA,TRUE,3.543,3.751,2004
19,NA,FALSE,NA,3.5,2004
NA,1160,TRUE,3.193,3.8,2004
26,NA,TRUE,3.821,3.858,2004
28,NA,TRUE,2.757,3.628,2004
NA,1430,TRUE,3.505,3.765,2004
34,NA,TRUE,4,4,2004
30,1310,TRUE,3.305,3.724,2004
24,NA,FALSE,NA,3.626,2004
26,NA,TRUE,2.891,3.091,2004
22,1020,TRUE,3.274,3.703,2004
36,1560,TRUE,4,4,2004
24,NA,TRUE,2.964,3.04,2004
25,NA,TRUE,3.285,3.888,2004
30,NA,TRUE,3.731,3.975,2004
31,NA,TRUE,3.294,3.27,2004
27,1060,FALSE,NA,3.95,2004
27,NA,TRUE,3.506,3.92,2004
26,NA,TRUE,3.239,3.784,2004
27,NA,TRUE,3.903,3.987,2004
23,NA,TRUE,3.034,3.753,2004
NA,1100,TRUE,3.247,3.38,2004
32,1440,TRUE,3.306,3.783,2004
25,NA,TRUE,3.032,3.597,2004
22,NA,TRUE,2.809,3.559,2004
25,NA,TRUE,3.564,3.952,2004
NA,1130,TRUE,2.609,2.32,2004
NA,970,TRUE,3.575,3.23,2004
28,NA,FALSE,NA,4.016,2004
20,NA,FALSE,NA,3.267,2004
19,NA,TRUE,3.246,3.497,2004
26,NA,FALSE,NA,2.82,2004
23,NA,TRUE,3.104,3.98,2004
NA,1130,FALSE,NA,3.665,2004
31,1320,TRUE,2.945,3.791,2004
32,1420,TRUE,3.886,4.701,2004
35,1500,TRUE,3.99,4.782,2004
22,NA,TRUE,2.774,2.857,2004
33,NA,TRUE,3.406,3.905,2004
NA,1190,TRUE,2.367,3.255,2004
23,NA,TRUE,3.676,3.644,2004
32,1440,TRUE,3.674,3.828,2004
17,NA,TRUE,2.887,3.063,2004
32,1480,TRUE,3.896,3.993,2004
23,NA,TRUE,2.905,3.693,2004
28,NA,TRUE,2.883,3.438,2004
25,NA,FALSE,NA,2.779,2004
27,NA,FALSE,NA,3.869,2004
28,1380,TRUE,3.908,4.278,2004
33,1520,TRUE,3.936,3.978,2004
NA,1060,TRUE,3.072,3.517,2004
25,NA,TRUE,3.283,3.741,2004
NA,1520,FALSE,NA,2.489,2004
NA,1300,TRUE,2.957,3.774,2004
27,NA,TRUE,3.5,3.672,2004
NA,1380,TRUE,3.181,NA,2004
NA,1160,TRUE,2.153,3.11,2004
26,1130,TRUE,3.368,3.917,2004
NA,970,TRUE,2.742,3.2,2004
26,1150,TRUE,3.19,3.93,2004
22,NA,TRUE,2.742,3.892,2004
26,NA,TRUE,2.613,3.58,2004
33,NA,TRUE,3.696,3.947,2004
NA,1280,FALSE,NA,3.732,2004
NA,950,FALSE,NA,3.25,2004
24,1200,TRUE,3.739,3.02,2004
32,NA,TRUE,3.906,3.962,2004
27,NA,FALSE,NA,3.784,2004
30,NA,TRUE,3.413,3.706,2004
32,1380,TRUE,3.888,4,2004
22,980,TRUE,2.601,2.986,2004
NA,1020,TRUE,2.863,3.958,2004
29,NA,TRUE,3.768,3.903,2004
24,1230,FALSE,NA,3.51,2004
NA,1380,TRUE,2.862,3.404,2004
NA,1360,TRUE,3.873,4.069,2004
28,NA,TRUE,3.894,4,2004
15,NA,FALSE,NA,3.082,2004
NA,1130,TRUE,2.427,2.368,2004
NA,1060,FALSE,NA,3.02,2004
NA,1110,TRUE,3.124,3.115,2004
26,NA,TRUE,2.832,3.195,2004
29,NA,TRUE,3.704,3.995,2004
25,NA,FALSE,NA,4,2004
19,NA,FALSE,NA,2.995,2004
32,NA,TRUE,3.727,4.491,2004
25,NA,TRUE,3.97,4,2004
27,NA,TRUE,3.663,3.836,2004
29,NA,TRUE,3.884,3.911,2004
NA,1200,TRUE,3.775,3.94,2004
28,NA,TRUE,3.159,3.828,2004
20,NA,TRUE,2.612,2.756,2004
NA,1110,FALSE,NA,4.307,2004
NA,1150,TRUE,3.173,3.43,2004
22,NA,FALSE,NA,3.14,2004
28,NA,TRUE,3.296,3.667,2004
26,NA,TRUE,3.563,4,2004
27,NA,TRUE,3.598,3.809,2004
26,1270,TRUE,3.28,2.861,2004
19,NA,TRUE,3.309,3.283,2004
20,NA,TRUE,2.899,2.799,2004
26,NA,TRUE,3.039,3.638,2004
28,NA,TRUE,2.745,3.661,2004
24,NA,TRUE,2.234,3.347,2004
20,NA,FALSE,NA,2.978,2004
23,NA,TRUE,2.321,3.06,2004
21,NA,TRUE,3.295,3.326,2004
28,NA,TRUE,3.686,3.837,2004
26,NA,TRUE,3.233,3.68,2004
30,NA,TRUE,3.564,4.089,2004
26,NA,TRUE,2.694,3.601,2004
26,NA,TRUE,3.536,4,2004
23,NA,TRUE,3.631,3.949,2004
30,NA,FALSE,NA,3.809,2004
27,1180,FALSE,NA,2.828,2004
23,NA,TRUE,2.161,2.556,2004
16,820,TRUE,3.15,3.42,2004
NA,1010,TRUE,2.911,3.002,2004
NA,1230,TRUE,2.796,NA,2004
28,NA,TRUE,3.291,3.72,2004
NA,1190,TRUE,3.193,3.619,2004
27,NA,TRUE,3.548,3.927,2004
24,NA,TRUE,3.554,3.932,2004
26,NA,FALSE,NA,3.011,2004
17,NA,FALSE,NA,2.456,2004
25,NA,TRUE,2.434,3.218,2004
16,NA,TRUE,2.981,3.134,2004
NA,1310,TRUE,3.861,3.983,2004
NA,1200,TRUE,2.96,2.929,2004
NA,1180,FALSE,NA,3.125,2004
NA,910,FALSE,NA,2.459,2004
27,NA,TRUE,3.452,3.96,2004
NA,1140,TRUE,2.372,3.4,2004
25,NA,TRUE,3.85,3.84,2004
NA,1120,FALSE,NA,3.402,2004
NA,1470,TRUE,3.56,4.75,2004
23,NA,FALSE,NA,2.532,2004
NA,1470,TRUE,3.549,NA,2004
NA,950,FALSE,NA,NA,2004
25,NA,TRUE,3.639,3.585,2004
22,1080,TRUE,3.08,3.7,2004
30,NA,TRUE,3.103,3.893,2004
NA,1130,TRUE,3.539,NA,2004
28,NA,TRUE,3.449,3.578,2004
28,1160,TRUE,3.545,3.86,2004
29,NA,FALSE,NA,3.166,2004
NA,1020,FALSE,NA,3.783,2004
24,NA,TRUE,3.707,3.608,2004
19,NA,TRUE,2.887,2.812,2004
31,1290,TRUE,3.384,4,2004
26,NA,TRUE,3.212,3.215,2004
NA,1230,FALSE,NA,3.32,2004
23,1090,TRUE,2.753,3.238,2004
23,NA,TRUE,3.115,3.794,2004
26,NA,TRUE,2.846,3.44,2004
NA,1200,TRUE,2.942,3.037,2004
33,1390,TRUE,3.666,3.966,2004
31,NA,TRUE,3.593,3.79,2004
29,NA,TRUE,3.59,3.459,2004
24,NA,FALSE,NA,3.228,2004
26,NA,FALSE,NA,3.512,2004
NA,1110,FALSE,NA,3.034,2004
27,NA,TRUE,3.289,3.83,2004
NA,1270,TRUE,3.383,4.506,2004
24,1230,TRUE,3.882,4.76,2004
15,NA,FALSE,NA,2.785,2004
27,NA,TRUE,3.039,3.279,2004
34,NA,TRUE,3.66,3.932,2004
28,1150,TRUE,3.085,3.651,2004
23,NA,TRUE,2.95,3.714,2004
NA,1330,TRUE,3.462,3.902,2004
NA,1310,FALSE,NA,4.277,2004
27,1220,FALSE,NA,3.64,2004
23,NA,TRUE,3.389,3.993,2004
29,NA,FALSE,NA,3.846,2004
NA,1070,TRUE,2.879,2.42,2004
27,1230,FALSE,NA,3.47,2004
33,1420,TRUE,3.164,3.84,2004
NA,1200,TRUE,3.473,3.41,2004
22,NA,TRUE,3.645,3.616,2004
NA,1550,TRUE,3.41,3.996,2004
22,NA,TRUE,3.113,3.4,2004
NA,1300,TRUE,3.351,3.973,2004
20,NA,TRUE,3.055,3.67,2004
18,NA,FALSE,NA,3.02,2004
17,880,FALSE,NA,4.245,2004
NA,1310,TRUE,3.793,4,2004
NA,1410,TRUE,3.845,4.156,2004
NA,950,FALSE,NA,NA,2004
NA,1040,TRUE,2.983,3.52,2004
28,1330,FALSE,NA,3.423,2004
NA,1320,FALSE,NA,2.95,2004
21,NA,TRUE,2.888,2.93,2004
28,1260,TRUE,3.252,3.842,2004
20,NA,TRUE,2.545,3.095,2004
27,1190,TRUE,3.495,3.987,2004
16,NA,FALSE,NA,3.8,2004
24,NA,TRUE,3.473,3.29,2004
27,NA,TRUE,3.169,3.493,2004
23,NA,FALSE,NA,3.817,2004
30,NA,TRUE,3.606,3.771,2004
25,NA,TRUE,2.792,3.815,2004
29,1220,FALSE,NA,3.814,2004
NA,860,TRUE,3.013,3.375,2004
29,1180,TRUE,3.723,3.964,2004
21,NA,FALSE,NA,3.18,2004
33,NA,FALSE,NA,3.916,2004
25,1180,TRUE,2.921,2.764,2004
16,NA,FALSE,NA,2.758,2004
28,NA,TRUE,2.671,4.08,2004
30,1170,TRUE,3.521,3.884,2004
24,NA,TRUE,3.129,3.514,2004
17,NA,TRUE,3.045,2.986,2004
23,NA,TRUE,2.985,NA,2004
26,NA,TRUE,3.558,2.8,2004
29,1220,TRUE,3.274,3.946,2004
30,NA,TRUE,3.446,4.005,2004
NA,1250,TRUE,2.943,3.367,2004
NA,1270,TRUE,2.944,2.71,2004
NA,870,TRUE,2.007,2.678,2004
27,NA,FALSE,NA,3.767,2004
31,NA,TRUE,3.701,4.013,2004
22,NA,FALSE,NA,3.312,2004
28,NA,FALSE,NA,3.741,2004
22,1070,TRUE,3.457,NA,2004
27,NA,TRUE,3.364,3.792,2004
25,1110,TRUE,2.944,3.592,2004
NA,1300,TRUE,3.584,3.5,2004
17,NA,TRUE,2.455,3.473,2004
NA,1180,TRUE,3.038,NA,2004
NA,1440,TRUE,3.761,4.16,2004
28,NA,TRUE,2.984,3.905,2004
29,1170,TRUE,3.365,3.364,2004
22,NA,TRUE,3.389,3.835,2004
25,NA,TRUE,2.034,3.013,2004
24,NA,TRUE,2.999,2.86,2004
25,NA,TRUE,3.858,3.887,2004
24,1230,TRUE,2.668,3.2,2004
27,NA,TRUE,3.187,3.883,2004
27,NA,TRUE,3.808,3.918,2004
25,NA,TRUE,3.304,3.561,2004
30,NA,TRUE,3.641,3.561,2004
NA,1180,TRUE,3.22,4,2004
21,NA,TRUE,2.994,3.359,2004
NA,1290,FALSE,NA,3.96,2004
31,1310,TRUE,3.342,3.363,2004
15,NA,TRUE,2.641,2.724,2004
NA,960,TRUE,3.174,3.6,2004
23,NA,TRUE,3.601,3.817,2004
30,NA,TRUE,3.728,4,2004
22,NA,FALSE,NA,3.023,2004
28,NA,TRUE,3.664,3.771,2004
NA,1150,FALSE,NA,3.6,2004
23,NA,TRUE,3.574,3.806,2004
17,NA,TRUE,2.261,3.189,2004
27,NA,TRUE,3.825,3.956,2004
20,NA,FALSE,NA,2.148,2004
23,NA,FALSE,NA,2.739,2004
25,NA,TRUE,2.955,3.44,2004
26,NA,FALSE,NA,3.75,2004
27,NA,TRUE,2.93,3.15,2004
19,NA,TRUE,2.333,2.939,2004
22,NA,FALSE,NA,2.78,2004
31,NA,TRUE,3.98,4.1,2004
22,NA,FALSE,NA,3.366,2004
22,NA,TRUE,3.842,3.355,2004
19,NA,TRUE,2.744,3.036,2004
NA,1460,TRUE,3.754,4.198,2004
25,NA,TRUE,2.63,3.377,2004
34,NA,TRUE,3.408,3.99,2004
20,NA,TRUE,3.161,3.553,2004
19,NA,FALSE,NA,2.98,2004
34,1420,TRUE,3.934,3.988,2004
27,NA,FALSE,NA,4.511,2004
24,NA,FALSE,NA,2.16,2004
18,NA,TRUE,2.513,2.382,2004
33,1410,TRUE,3.966,4,2004
26,NA,TRUE,3.834,3.848,2004
26,NA,FALSE,NA,2.81,2004
19,850,TRUE,3.06,3.05,2004
23,NA,TRUE,2.525,2.68,2004
32,NA,FALSE,NA,4.088,2004
28,NA,TRUE,3.748,3.907,2004
21,NA,TRUE,3.178,3.208,2004
26,NA,TRUE,2.466,3.446,2004
NA,1480,TRUE,2.643,3.617,2004
22,NA,TRUE,3.089,3.115,2004
22,NA,TRUE,3.657,3.785,2004
30,NA,TRUE,3.513,4.304,2004
25,NA,TRUE,3.498,3.839,2004
19,NA,FALSE,NA,2.764,2004
29,1250,TRUE,2.954,3.49,2004
26,NA,TRUE,3.571,3.509,2004
23,NA,TRUE,3.664,4,2004
25,NA,TRUE,3.017,2.993,2004
24,NA,FALSE,NA,3.267,2004
30,1360,FALSE,NA,3.48,2004
19,NA,FALSE,NA,2.871,2004
30,NA,TRUE,3.15,3.547,2004
28,1220,FALSE,NA,3.452,2004
NA,1080,FALSE,NA,2.363,2004
29,NA,TRUE,3.072,3.483,2004
NA,1030,FALSE,NA,NA,2004
23,NA,TRUE,2.893,3.519,2004
24,NA,FALSE,NA,2.788,2004
25,1080,TRUE,3.613,3.724,2004
26,NA,FALSE,NA,3.594,2004
29,NA,TRUE,3.65,3.853,2004
31,1370,FALSE,NA,3.63,2004
25,NA,TRUE,3.216,3.089,2004
27,NA,TRUE,3.747,3.861,2004
NA,1120,FALSE,NA,2.615,2004
31,NA,TRUE,3.659,4.187,2004
NA,1160,TRUE,3.325,NA,2004
28,NA,TRUE,3.716,3.973,2004
26,NA,TRUE,3.252,3.878,2004
31,NA,TRUE,3.837,4.846,2004
31,NA,FALSE,NA,3.982,2004
24,1060,FALSE,NA,3.2,2004
18,NA,FALSE,NA,2.797,2004
28,NA,FALSE,NA,4,2004
NA,1330,TRUE,3.644,3.828,2004
25,NA,TRUE,3.071,3.449,2004
20,NA,TRUE,3.028,4.34,2004
28,NA,TRUE,3.328,3.113,2004
19,NA,FALSE,NA,3.031,2004
NA,1200,FALSE,NA,3.268,2004
30,NA,TRUE,3.792,3.982,2004
22,NA,TRUE,3.462,3.52,2004
28,NA,TRUE,3.705,3.904,2004
23,NA,TRUE,3.368,3.771,2004
23,NA,FALSE,NA,2.94,2004
NA,1170,TRUE,2.28,3.75,2004
28,NA,TRUE,3.893,4,2004
30,NA,TRUE,3.532,4.05,2004
27,NA,TRUE,3.658,3.787,2004
20,NA,FALSE,NA,3.248,2004
23,NA,TRUE,2.104,2.691,2004
28,1160,TRUE,3.641,3.802,2004
25,NA,TRUE,2.527,3.348,2004
29,1310,TRUE,3.69,3.491,2004
NA,990,TRUE,2.666,2.875,2004
27,NA,TRUE,3.305,3.805,2004
NA,1280,TRUE,3.706,3.823,2004
34,NA,TRUE,3.739,4.028,2004
20,NA,TRUE,2.557,2.96,2004
28,NA,TRUE,3.719,3.847,2004
25,NA,TRUE,3.073,3.546,2004
33,1420,TRUE,3.957,4,2004
29,NA,FALSE,NA,3.59,2004
26,NA,TRUE,3.681,3.993,2004
NA,1300,TRUE,3.067,2.571,2004
NA,1130,TRUE,2.711,3.587,2004
19,1010,FALSE,NA,3.683,2004
21,NA,TRUE,2.933,2.946,2004
28,NA,TRUE,3.235,3.575,2004
NA,1170,TRUE,3.15,3.667,2004
NA,990,TRUE,3.099,3.655,2004
25,NA,TRUE,3.325,3.593,2004
27,NA,FALSE,NA,3.653,2004
NA,1550,TRUE,3.889,3.983,2004
33,1460,TRUE,3.917,3.935,2004
25,NA,TRUE,3.146,3.709,2004
22,NA,TRUE,3.829,3.797,2004
22,NA,TRUE,2.862,3.42,2004
24,NA,FALSE,NA,NA,2004
20,NA,TRUE,2.588,2.83,2004
32,NA,TRUE,3.971,3.98,2004
35,NA,TRUE,3.816,3.994,2004
27,1180,FALSE,NA,3.949,2004
23,NA,FALSE,NA,3.225,2004
26,1040,TRUE,3.948,3.963,2004
26,NA,TRUE,3.54,3.274,2004
28,1440,TRUE,3.485,4.04,2004
NA,1270,FALSE,NA,2.717,2004
26,NA,TRUE,3.165,3.394,2004
27,NA,FALSE,NA,3.01,2004
33,1360,TRUE,3.268,4,2004
NA,1220,TRUE,2.807,3.01,2004
NA,1100,TRUE,3.545,3.79,2004
26,NA,TRUE,3.115,3.217,2004
29,1420,TRUE,2.941,3.56,2004
29,NA,TRUE,3.948,3.994,2004
NA,1000,TRUE,3.298,4.009,2004
NA,1130,TRUE,3.379,3.458,2004
25,NA,FALSE,NA,3.323,2004
29,NA,FALSE,NA,3.872,2004
22,NA,FALSE,NA,2.982,2004
22,NA,FALSE,NA,2.577,2004
NA,1400,TRUE,3.685,3.833,2004
33,1500,TRUE,3.906,3.959,2004
24,NA,TRUE,2.467,2.827,2004
NA,1010,FALSE,NA,3.428,2004
24,NA,TRUE,3.333,3.781,2004
31,NA,TRUE,3.674,3.89,2004
16,NA,FALSE,NA,2.756,2004
NA,1230,FALSE,NA,3.471,2004
NA,1550,TRUE,3.849,4.221,2004
NA,1290,TRUE,3.174,3.582,2004
24,NA,TRUE,3.373,3.645,2004
21,NA,FALSE,NA,2.875,2004
26,NA,FALSE,NA,NA,2004
30,1350,TRUE,3.561,3.994,2004
32,1360,TRUE,2.999,3.759,2004
26,NA,TRUE,3.054,3.307,2004
NA,1490,TRUE,3.602,4.091,2004
24,NA,TRUE,3.514,3.93,2004
NA,990,TRUE,2.123,3.92,2004
33,NA,TRUE,3.778,3.781,2004
32,NA,TRUE,3.74,3.943,2004
32,1360,TRUE,3.584,4.481,2004
21,NA,FALSE,NA,3.465,2004
24,NA,FALSE,NA,2.837,2004
NA,1380,TRUE,3.943,4.13,2004
NA,NA,FALSE,NA,3,2004
NA,1210,TRUE,3.414,3.562,2004
17,NA,TRUE,3.157,2.224,2004
20,NA,FALSE,NA,3.101,2004
35,1580,FALSE,NA,4.127,2004
29,NA,TRUE,3.279,3.743,2004
22,NA,TRUE,2.961,3.15,2004
23,990,FALSE,NA,2.236,2004
NA,1140,TRUE,2.685,2.514,2004
26,NA,TRUE,3.048,3.796,2004
20,NA,TRUE,2.945,3.34,2004
24,1020,TRUE,3.243,3.83,2004
NA,1240,FALSE,NA,3.25,2004
35,1560,TRUE,3.939,4,2004
20,NA,TRUE,2.503,2.876,2004
27,NA,TRUE,2.984,3.432,2004
30,NA,TRUE,3.66,3.857,2004
23,NA,TRUE,3.065,3.057,2004
25,NA,FALSE,NA,3.948,2004
25,1310,TRUE,3.535,3.55,2004
NA,1450,TRUE,3.676,3.8,2004
22,NA,TRUE,3.016,3.583,2004
29,NA,FALSE,NA,3.599,2004
27,NA,TRUE,3.785,3.791,2004
NA,1460,TRUE,3.86,4.67,2004
28,1170,TRUE,2.964,4,2004
25,1150,TRUE,3.565,3.983,2004
25,NA,TRUE,3.771,3.676,2004
21,NA,FALSE,NA,3.066,2004
27,NA,TRUE,3.648,3.577,2004
25,NA,TRUE,3.638,3.731,2004
27,NA,TRUE,2.87,3.063,2004
26,NA,TRUE,3.606,3.667,2004
24,NA,TRUE,3.118,3.631,2004
31,NA,FALSE,NA,3.843,2004
22,NA,TRUE,3.199,3.603,2004
25,NA,TRUE,3.438,3.982,2004
24,NA,TRUE,2.397,3.55,2004
NA,1080,FALSE,NA,3.328,2004
26,NA,TRUE,3.21,3.561,2004
22,NA,TRUE,3.355,3.511,2004
24,NA,TRUE,2.871,3.503,2004
22,NA,FALSE,NA,2.84,2004
24,NA,TRUE,3.583,3.868,2004
NA,1000,FALSE,NA,4,2004
21,NA,TRUE,3.469,3.845,2004
32,NA,TRUE,3.52,4.472,2004
26,1140,TRUE,2.673,3.443,2004
26,NA,TRUE,3.84,3.865,2004
29,NA,TRUE,3.494,3.723,2004
NA,1210,TRUE,3.662,3.843,2004
NA,1290,TRUE,3.705,4.153,2004
25,NA,TRUE,3.703,3.591,2004
24,NA,FALSE,NA,3.116,2004
29,NA,FALSE,NA,3.185,2004
21,NA,TRUE,2.798,3.215,2004
25,NA,TRUE,3.337,3.573,2004
33,1430,TRUE,3.877,3.97,2004
29,NA,TRUE,3.613,3.916,2004
22,NA,FALSE,NA,2.938,2004
32,NA,TRUE,3.818,4.06,2004
21,NA,TRUE,2.851,2.944,2004
34,NA,TRUE,3.966,3.988,2004
29,NA,TRUE,3.15,3.64,2004
18,NA,TRUE,3.519,3.835,2004
29,NA,TRUE,3.517,3.734,2004
29,NA,TRUE,3.815,3.898,2004
27,NA,TRUE,3.147,3.017,2004
17,970,TRUE,2.622,3.625,2004
26,NA,FALSE,NA,3.122,2004
25,NA,FALSE,NA,3.418,2004
23,NA,TRUE,2.798,3.141,2004
22,NA,FALSE,NA,2.876,2004
29,NA,TRUE,3.636,3.898,2004
25,NA,TRUE,3.491,3.68,2004
29,1320,FALSE,NA,3.34,2004
31,NA,TRUE,2.988,3.89,2004
28,NA,FALSE,NA,3.34,2004
32,NA,TRUE,3.723,4,2004
29,NA,TRUE,3.913,3.706,2004
28,NA,TRUE,3.528,3.595,2004
NA,780,FALSE,NA,3.08,2004
17,850,FALSE,NA,2.479,2004
25,NA,TRUE,3.503,3.863,2004
28,NA,TRUE,3.78,3.982,2004
30,NA,TRUE,3.945,3.986,2004
28,NA,TRUE,3.294,4.035,2004
33,NA,TRUE,3.804,3.899,2004
27,NA,TRUE,3.347,3.897,2004
22,NA,TRUE,2.969,3.061,2004
31,1210,TRUE,3.98,4.04,2004
28,NA,TRUE,3.434,3.677,2004
21,NA,TRUE,3.163,3.648,2004
22,NA,TRUE,3.566,3.793,2004
NA,1070,TRUE,2.944,3.463,2004
25,NA,TRUE,3.184,3.761,2004
27,NA,TRUE,3.843,3.522,2004
28,NA,TRUE,3.278,3.313,2004
NA,1260,TRUE,3.356,3.622,2004
24,NA,TRUE,3.01,3.638,2004
21,NA,FALSE,NA,3.066,2004
23,1130,TRUE,3.491,3.695,2004
20,NA,TRUE,3.389,3.707,2004
22,970,TRUE,3.371,3.431,2004
20,NA,FALSE,NA,2.244,2004
NA,1390,TRUE,3.28,3.946,2004
27,NA,TRUE,3.108,2.964,2004
NA,1050,TRUE,3.154,3.571,2004
25,NA,TRUE,3.09,3.5,2004
23,NA,FALSE,NA,2.39,2004
20,NA,TRUE,2.993,2.968,2004
29,NA,TRUE,3.054,3.6,2004
25,NA,TRUE,3.746,3.85,2004
28,NA,TRUE,3.759,4,2004
23,NA,TRUE,2.573,3.4,2004
26,NA,TRUE,3.639,3.487,2004
23,NA,FALSE,NA,2.651,2004
29,NA,FALSE,NA,3.78,2004
30,NA,TRUE,3.69,3.876,2004
25,NA,TRUE,3.353,3.622,2004
24,NA,FALSE,NA,3,2004
22,NA,TRUE,2.606,2.84,2004
28,NA,FALSE,NA,3.625,2004
28,NA,TRUE,3.291,3.975,2004
19,NA,TRUE,3.084,3.523,2004
19,NA,FALSE,NA,3.347,2004
NA,1110,TRUE,3.466,3.56,2004
26,NA,TRUE,3.812,3.881,2004
27,1240,TRUE,3.481,3.98,2004
19,NA,FALSE,NA,3.142,2004
17,NA,TRUE,3.007,3.224,2004
24,NA,TRUE,3.517,3.548,2004
33,NA,TRUE,3.858,4.07,2004
23,1010,FALSE,NA,2.553,2004
30,NA,TRUE,3.82,4.056,2004
26,1320,TRUE,3.185,3.443,2004
30,1350,TRUE,3.772,3.979,2004
21,1030,TRUE,3.456,4.016,2004
31,NA,FALSE,NA,3.804,2004
25,NA,FALSE,NA,3.371,2004
30,NA,TRUE,3.363,3.721,2004
28,NA,TRUE,3.798,3.99,2004
NA,1360,TRUE,3.002,2.423,2004
27,NA,TRUE,3.642,3.979,2004
NA,760,FALSE,NA,2.3,2004
29,NA,TRUE,2.946,3.58,2004
26,NA,FALSE,NA,3.412,2004
21,NA,TRUE,2.607,3.187,2004
34,1510,TRUE,3.994,4,2004
19,NA,TRUE,2.596,2.667,2004
33,1440,TRUE,3.773,4.117,2004
NA,1080,FALSE,NA,2.081,2004
26,NA,TRUE,2.821,3.333,2004
